"ID_reference","Reference"
771,"Di Marco, E. (2013). Prosopis alba Griseb. (Algarrobo Blanco) (Familia Fabaceae, Mimosoideas). Dirección de Producción Forestal MAGyP. https://forestoindustria.magyp.gob.ar/archivos/procedimiento-requerido-en-plantaciones/prosopis-alba-griseb-familia-fabaceae-mimosoide.pdf"
773,"Valdivia, C., & Romero, C. (2013). EN LA SENDA DE LA EXTINCIÓN: EL CASO DEL ALGARROBO PROSOPIS CHILENSIS (FABACEAE) Y EL BOSQUE ESPINOSO EN LA REGIÓN METROPOLITANA DE CHILE CENTRAL. Gayana Bot., 70(1). https://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-66432013000100007"
774,"Fernandez, C. (2020). Variabilidad morfológica de las vainas y propiedades nutricionales de la harina de Prosopis flexuosa DC y Prosopis chilensis (Mol.) Stuntz, comparación entre diferentes procedencias de la provincia fitogeográfica del Monte. [UNIVERSIDAD NACIONAL DE CUYO. FACULTAD DE CIENCIAS AGRARIAS]. https://bdigital.uncu.edu.ar/objetos_digitales/14166/tesis-fernandez-celeste.pdf"
775,"Castillo, R. (2022). ACTUALIZACIÓN DEL CONOCIMENTO DE LAS ESPECIES DE PROSOPIS (FABACEAE-MIMOSOIDEAE) QUE CRECEN EN CHILE. Chloris Chilensis, 25(1). https://www.chlorischile.cl/25-1-web/Castillo-Prosopis.pdf"
776,"Leon, C., Benitez-Mora, A., Repetto, F., Ricci, M., & Cesaretti, D. (2021). RUTA DEL Tricahue. GUÍA DEL VISITANTE (1.a ed.). Fondo de Innovación para la Competitividad del Gobierno Regional  de  O’Higgins  y  su  Consejo  Regional. https://1library.co/document/yng82o1p-ruta-del-tricahue-gu%C3%ADa-del-visitante.html"
777,"Orrego, J. (2014). ACUMULACIÓN DE BIOMASA AÉREA EN Colliguaja odorifera Mol., Retanilla trinervia (Gillies et Hook.) Hook. Et Arn. Y Berberis actinacantha Mart. EN LA RESERVA NACIONAL ROBLERÍA DEL COBRE DE LONCHA [Universidad de Chile. Facultad de Ciencias Forestales y de la Conservación de la Naturaleza]. https://repositorio.uchile.cl/bitstream/handle/2250/151616/Acumulacion-de-biomasa-aerea-en-Colliguaja-odorifera-Mol-Retanilla-trinervia-%28Gillies-et-Hook%29-Hook-et-Arn-y-Berberis-actinacantha-Mart-en-la-Reserva-Nacional-Robleria-del-Cobre-de-Loncha.pdf?sequence=1&isAllowed=y"
778,"Flores, E., & Puentes, O. (2018). NUEVO REGISTRO GEOGRAFICO PARA RIBES INTEGRIFOLIUM PHIL. (SAXIFAGACEAE) EN LA COMUNA DE CARAHUE, PROVINCIA DE CAUTIN, REGIÓN DE LA ARAUCANIA, CHILE. Boletin Nahuelbuta Natural. http://www.cordilleradenahuelbuta.cl/portal/wp-content/uploads/2018/01/5-Nuevos-registros-geografico-para-Ribes-integrofolium-ilovepdf-compressed.pdf"
779,"Chiarini, F., Barboza, G., & Marticorena, A. (2007). Novedades en Solanum y Salpichroa (Solanaceae) para SudamErica austral. Gayana Bot., 64(1), 46-59. https://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-66432007000100006"
780,"Reyes, H. (2018). SINOPSIS TAXONÓMICA DE LA FAMILIA SOLANACEAE JUSS. EN BOGOTA DISTRITO CAPITAL [UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS. FACULTAD DE CIENCIAS Y EDUCACIÓN]. https://repository.udistrital.edu.co/bitstream/handle/11349/14984/ReyesAnguloHaroldSteven2018.pdf?sequence=2&isAllowed=y"
781,"Vilcapoma, G. (2007). FRUTOS  SILVESTRES (SOLANÁCEAS) DE LA CUENCA DEL RÍO  CHILLÓN, PROVINCIA DE CANTA, LIMA - PERÚ. Ecologia Aplicada, 6(1-2), 23-32. http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-22162007000100003"
782,"Gay, C. (2010c). Historia fisica y politica de Chile, Botánica V. Cámara Chilena de la Construcción: Pontificia Universidad Católica de Chile: Dirección de Bibliotecas, archivos y Museos. http://www.bibliotecanacionaldigital.gob.cl/colecciones/BND/00/SM/SM0000571_0005.pdf"
783,"O’Leary, N., & Moroni, P. (2016). Las especies de Salvia (Lamiaceae) para Argentina. Darwiniana, 4(1), 91-131. https://doi.org/10.14522/darwiniana.2016.41.694"
784,"Kaike, K. (1997). La Vegetación Patagónica en el Yacimiento El Huemul. Ecopuerto. http://www.ecopuerto.com/cae/total/total-huemul.pdf"
786,"Gay, C. (2010b). Historia fisica y politica de Chile, Botánica IV. Cámara Chilena de la Construcción: Pontificia Universidad Católica de Chile: Dirección de Bibliotecas, archivos y Museos. https://bibliotecadigital.ciren.cl/bitstream/handle/20.500.13082/147716/SM0000571_0004.pdf?sequence=5&isAllowed=y"
787,"Philippi, R. (2008). Viaje al desierto de Atacama. Cámara Chilena de la Construcción: Pontificia Universidad Católica de Chile: Dirección de Bibliotecas, archivos y Museos. http://www.bibliotecanacionaldigital.gob.cl/colecciones/BND/00/SM/SM0000583.pdf"
788,"Philippi, R. (1894). Plantas Nuevas Chilenas de las Familias que Corresponden al Tomo IV de la Obra de Gay (Vol. 88). Universidad de Chile. https://anales.uchile.cl/index.php/ANUC/article/view/20859/22044"
789,"Hernández, M., Freire, S., & Giuliano, D. (2018). Senecio farinifer y Senecio madariagae (Asteraceae-Senecioneae), nuevos registros para la flora Argentina. Boletin de la Sociedad Argentina de Botanica, 53, 307-312. https://doi.org/10.31055/1851.2372.v53.n2.20586"
790,"Ministerio de Vivienda y Urbanismo. (2017). Los Arboles del Parque. Guía de reconocimiento de árboles del Parque Metropolitano de Santiago. Ograma. https://www.parquemet.cl/wp-content/uploads/2018/05/libro-arboles_issuu3.pdf"
791,"Morales, J. (2013b). SINOPSIS DE LAS APOCYNACEAE S. STR. (APOCYNOIDEAE Y RAUVOLFIOIDEAE) DE CHILE. Darwiniana, nueva serie, 1(1), 39-45. https://www.redalyc.org/pdf/669/66928887009.pdf"
792,"Guzmán, V. (2018). ESTUDIO FITOQUÍMICO DE METABOLITOS SECUNDARIOS EN SKYTANTHUS ACUTUS [Universidad Tecnica Federico Santa maria.]. https://repositorio.usm.cl/bitstream/handle/11673/47881/3560901064606UTFSM.pdf?sequence=1&isAllowed=y"
793,"Zegarra, R. (2005). BIODIVERSIDAD Y TAXONOMÍA DE LA FLORA DESÉRTICA SUR PERUANA: FAMILIA SOLANACEAE. IDESIA, 23(3), 63-75. https://xdoc.mx/preview/biodiversidad-y-taxonomia-de-la-flora-desertica-sur-peruana-5e8f856eec358"
794,"Loja, B. (2002). Contribución al estudio florístico de la provincia de Concepción, (Junín): Dicotiledóneas [UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS. FACULTAD DE CIENCIAS BIOLOGICAS]. https://sisbib.unmsm.edu.pe/BibVirtualData/Tesis/Basic/Loja_H_B/t_completo.pdf"
795,"Perez, I. (2015). Actividad cicatrizante del cremigel elaborado a base del extracto atomizado de las hojas de Solanum nitidum R. & P. «ñuñunga», Aya cucho—2014 [UNIVERSIDAD NACIONAL DE SAN CRISTÓBAL DE HUAMANGA]. https://pesquisa.bvsalud.org/portal/resource/pt/biblio-910764"
796,"Rodriguez, R., & Marticorena, A. (2001). NOTA SOBRE LA NOMENCLATURA DEL “PILO”, SOPHORA CASSIOIDES (FABACEAE) DE CHILE. Chloris Chilensis, 4(2), 5-9. https://www.chlorischile.cl/pdf-s/chloris%204-2.pdf"
797,"Aleman, F. (2009). La tara Caesalpinea spinosa (Mol.) O. Kuntze, especie prodigiosa para los sistemas agroforestales en valles interandinos. RevActaNova, 4(2-3). http://www.scielo.org.bo/scielo.php?pid=S1683-07892009000100009&script=sci_arttext"
798,"Krapovickas, A. (1954). SINOPSIS DEL GENERO TARASA (MALVACEAE). BOLETIN DE LA SOCIEDAD ARGENTINA DE BOTANICA, V(3), 113-143. https://botanicaargentina.org.ar/wp-content/uploads/2018/09/113-143004.pdf"
799,"Huayhua, M., & Moya, G. (2018). EXTRACCION, PURIFICACION Y CARACTERIZACIÓN FISICOQUÍMICA DE LOS COMPUESTOS VOLÁTILES DEL Tecoma fulva (arequipensis) [UNIVERSIDAD NACIONAL DE SAN AGUSTÍN DE AREQUIPA. FACULTAD DE CIENCIAS NATURALES Y FORMALES]. http://repositorio.unsa.edu.pe/bitstream/handle/UNSA/5171/QUhucaml.pdf?sequence=1&isAllowed=y"
800,"Bannister, J. (2018). TEPUALES. Tesoro de Chiloé y la Patagonia Insular. INFOR. https://bibliotecadigital.infor.cl/handle/20.500.12220/27284"
801,"Kausel, E. (1966). LISTA DE LAS MIRTACEAS Y LEPTOSPERMACEAS ARGENTINAS. Lilloa, 32, 323-368. https://www.chlorischile.cl/EKausel/1966%20Lilloa.pdf"
808,"Haunstein, E., & Arroyo, P. (2015). ÁRBOLES NATIVOS DE INTERÉS MEDICINAL EN LA ARAUCANIA. Ambiente, 3, 13-21. http://tepu.cl/publico/n3/3.%20Ambiente_3_Arboles%20nativos_Hauenestein_2015.pdf"
809,"Diaz, A. (2019). IDENTIFICACIÓN, ASPECTOS MORFOLÓGICOS Y FENOLÓGICOS DE LAS ESPECIES FORESTALES NATIVAS EN EL VALLE DE CAJAMARCA [UNIVERSIDAD NACIONAL DE CAJAMARCA. FACULTAD DE CIENCIAS AGRARIAS]. https://repositorio.unc.edu.pe/bitstream/handle/20.500.14074/3169/IDENTIFICACI%C3%93N,%20ASPECTOS%20MORFOL%C3%93GICOS%20Y%20FENOL%C3%93GICOS%20DE%20LAS%20ESPECIES%20FORESTALES%20NATIVAS%20EN%20EL%20VALL.pdf?sequence=1"
810,"Gutierrez, J., & Armesto, J. (1981). El rol del ganado en la dispersión de las semillas de acacia caven (Leguminosae). CIENCIA E INVESTIGACIÓN AGRARIA, 8(1), 3-8. https://bibliotecadigital.ciren.cl/bitstream/handle/20.500.13082/25928/El%20rol%20del%20ganado%20en%20la%20dispersion%20de%20las%20semillas%20de%20Acacia%20caven%20%28Leguminosae%29.pdf?sequence=1&isAllowed=y"
811,"Altamirano, T. (2008). Restauración de los sistemas naturales mediterráneos de Chile central [Pontificia Universidad Catolica de Chile. Facultad de Agronomia e Ingenieria Forestal]. https://www.researchgate.net/profile/Tomas-Altamirano/publication/303876585_Restauracion_de_los_sistemas_naturales_mediterraneos_de_Chile_central_estudio_de_casos_de_restauracion_del_bosque_esclerofilo/links/575a032008aed884620b2d50/Restauracion-de-los-sistemas-naturales-mediterraneos-de-Chile-central-estudio-de-casos-de-restauracion-del-bosque-esclerofilo.pdf"
812,"Armesto, J., & Pickett, S. (1985). A mechanistic approach to the study of succession in the Chilean matorral. Revista Chilena de Historia Natural, 58, 9-17. http://rchn.biologiachile.cl/pdfs/1985/1/Armesto_&_Pickett_1985.pdf"
813,"Espinosa, C., Reyes, C., & Jara-Guerrero, A. (2021). Las cabras como dispersores de semillas: Aportes y limitaciones para la regeneración del bosque tropical estacionalmente seco de Ecuador. Revista de Biología Tropical, 69(2), 557-572. https://www.scielo.sa.cr/scielo.php?pid=S0034-77442021000200557&script=sci_abstract&tlng=es"
814,"Casado, C., Benezra, M., Colmenares, O., & Martinez, N. (2001). Evaluación del bosque deciduo como recurso alimenticio para bovinos en los llanos centrales de Venezuela. Zootecnia Tropical, 19(2), 139-150. http://www.bioline.org.br/request?zt01013"
815,"May, T. (2013). Plantas preferidas para leña en la zona de bosque seco de Pedro Santana y Bánica, República Dominicana. Aspectos etnobotánicos y de manejo sustentable. Ambiente Y Desarrollo, 17(33), 71-87. https://revistas.javeriana.edu.co/index.php/ambienteydesarrollo/article/view/7043"
816,"Chalan, M. (2019). INFLUENCIA DE LAS PRECIPITACIONES SOBRE EL CRECIMIENTO ANUAL DE Acacia macracantha Humb. & Bonpl. Ex Willd, EN DOS SITIOS DE LA PROVINCIA DE LOJA [UNIVERSIDAD NACIONAL LOJA. FACULTAD AGROPECUARIA Y DE RECURSOS NATURALES RENOVABLES]. https://dspace.unl.edu.ec/jspui/bitstream/123456789/22775/1/Miryam%20Luzmila%20Chal%C3%A1n%20Lozano.pdf"
817,"Rodriguez, E., Gutierrez, J., Mora, M., Alvitez, E., & Leiva, S. (2020). Biodeterioro del palacio Nik An (Tschudi), Complejo Arqueológico Chan Chan, Trujillo, La Libertad, Perú: Flora. Arnaldoa, 27(3), 675-702. http://www.scielo.org.pe/pdf/arnal/v27n3/2413-3299-arnal-27-03-675.pdf"
818,"Cossios, E. (2005). Dispersión y variación de la capacidad de germinación de semillas ingeridas por el zorro costeño (Lycalopex sechurae) en el Santuario Histórico Bosque de Pómac, Lambayeque. [UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS. FACULTAD DE CIENCIAS BIOLOGICAS]. http://www.carnivoreconservation.org/files/thesis/cossios_2006_msc.pdf"
819,"Macias, C. (2018). SÍNDROMES DE DISPERSIÓN DE LAS ESPECIES LEÑOSAS NATIVAS EN EL BOSQUE PROTECTOR CERRO BLANCO, PROVINCIA DE GUAYAS – ECUADOR [Universidad de Guayaquil. Facultad de Ciencias Naturales]. https://rraae.cedia.edu.ec/Record/UG_af66ff5840ecd0de46c881f7a37f8644"
820,"Abraham, F., & Bravo, S. (2014). Frutos de Leñosas Nativas del Chaco (1.a ed.). Universidad Nacional de Santiago del Estero - UNSE. Facultad de Ciencias Forestales. https://www.academia.edu/23709822/Frutos_de_Le%C3%B1osas_Nativas_del_Chaco"
821,"Vazquez, M., Rodriguez-Cabal, M., & Amico, G. (2021). The forest gardener: A marsupial with a key seed-dispersing role in the Patagonian temperate forest. Ecological Research, 37(2), 1-14. https://www.researchgate.net/publication/357429974_The_forest_gardener_A_marsupial_with_a_key_seed-dispersing_role_in_the_Patagonian_temperate_forest"
822,"Contardi, L., Silva, F., & Gonzalez, S. (2016). Paramela, una especie nativa de la Patagonia: Análisis de frutos y semillas. PATFOR ciefap, 28-33. https://www.ciefap.gob.ar/index.php/secciones/ciencia-y-tecnologia/18-paramela-una-especie-nativa-de-la-patagonia-analisis-de-frutos-y-semillas.html"
823,"Vidal, O. (2005). FLORA EXÓTICA ADYACENTE A SENDEROS REMOTOS EN EL PARQUE NACIONAL “TORRES DEL PAINE” (MAGALLANES, CHILE) [Universidad Austral de Chile. Facultad de Ciencias]. http://cybertesis.uach.cl/tesis/uach/2005/fcv649f/doc/fcv649f.pdf"
824,"Garcia, N. (2006). ANÁLISIS FLORÍSTICO COMPARATIVO DE LA VEGETACIÓN ALTOANDINA DE LA CORDILLERA DE LA COSTA Y DE LOS ANDES DE CHILE CENTRAL [Universidad de Chile. Facultad de Ciencias Agronomicas]. https://repositorio.uchile.cl/bitstream/handle/2250/101825/garcia_n.pdf?sequence=4&isAllowed=y"
825,"Figueroa, J., Muñoz, A., Mella, J., & Arroyo, M. (2002). Pre- and post-dispersal seed predation in a Mediterranean-type climate montane sclerophyllous forest in central Chile. Aus .J. Bot., 50, 183-195. https://www.researchgate.net/publication/263030046_Pre-_and_post-dispersal_seed_predation_in_a_Mediterranean-type_climate_montane_sclerophyllous_forest_in_central_Chile"
826,"Cordoba, M., Acosta, J., Villavicencio, H., & Astudillo, V. (2015). Análisis trófico de Phymaturus punae (Iguania: Liolaemidae): Variación estacional y sexual en la región más austral de la puna Argentina. Rev. Mex. Biodiv., 86(4). https://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532015000401004"
827,"Claure-Herrera, A., Serrudo, V., Blanco, L., Echazu, Y., Flores-Mendez, D., Aguirre, E., Beck, S., Garcia, E., Zenteno-Ruiz, F., Fuentes, A., & Pacheco, L. (2020). Frecuencia de los síndromes de dispersión de semillas en un gradiente altitudinal del valle interandino en Bolivia. Ecologia en Bolivia, 55(3), 173-209. https://www.researchgate.net/publication/346573645_Frecuencia_de_los_sindromes_de_dispersion_de_semillas_en_un_gradiente_altitudinal_de_valle_interandino_en_Bolivia"
828,"Aguilar, F. (2021). PLANTAS CON POTENCIAL USO PARA LA REFORESTACIÓN MEDIANTE LA MEDICIÓN DE RASGOS FUNCIONALES EN BORDES DE AVANCE DEL BOSQUE DE Polylepis, EN EL ANEXO DE CACAYACO, CHIGUATA - AREQUIPA 2021 [UNIVERSIDAD NACIONAL DE SAN AGUSTÍN DE AREQUIPA]. http://repositorio.unsa.edu.pe/bitstream/handle/20.500.12773/14394/UPagagfm.pdf?sequence=1&isAllowed=yr"
829,"Aguilar, F. (2021). PLANTAS CON POTENCIAL USO PARA LA REFORESTACIÓN MEDIANTE LA MEDICIÓN DE RASGOS FUNCIONALES EN BORDES DE AVANCE DEL BOSQUE DE Polylepis, EN EL ANEXO DE CACAYACO, CHIGUATA - AREQUIPA 2021 [UNIVERSIDAD NACIONAL DE SAN AGUSTÍN DE AREQUIPA]. http://repositorio.unsa.edu.pe/bitstream/handle/20.500.12773/14394/UPagagfm.pdf?sequence=1&isAllowed=yr"
830,"Fuentes, G. (2017). POTENCIAL EVOLUTIVO EN CUATRO RELICTOS DE VEGETACION NATIVA DE LA CORDILLERA DE LA COSTA DE LA REGION DEL BIOBÍO, CHILE [Universidad de Concepción. Facultad de Ciencias Naturales y Oceanograficas]. http://repositorio.udec.cl/jspui/bitstream/11594/2628/3/Tesis_Potencial_evolutivo_en_cuatro_relicto.pdf"
831,"Armesto, J., & Rozzi, R. (1989). Seed Dispersal Syndromes in the Rain Forest of Chiloe: Evidence for the Importance of Biotic Dispersal in a Temperate Rain Forest. Journal of Biogeography, 16(3), 219-226. https://www.researchgate.net/publication/230774897_Seed_Dispersal_Syndromes_in_the_Rain_Forest_of_Chiloe_Evidence_for_the_Importance_of_Biotic_Dispersal_in_a_Temperate_Rain_Forest"
832,"Vergara, P., Rivera-Hutinel, A., Farias, A., Cofre, H., Samaniego, H., & Hahn, I. (2014). Capitulo 5: Aves y Mamíferos del Bosque. En Ecología Forestal: Bases para el Manejo Sustentable y Conservación de los Bosques Nativos de Chile (pp. 207-234). Ediciones Universidad Austral de Chile. http://ecoinformatica.cl/site/sites/default/files/cap5-2.pdf"
833,"Arnesto, J., Rozzi, R., Miranda, P., & Sabag, C. (1987). Plant/frugivore interactions in South American temperate forests. Revista Chilena de Historia Natural, 60, 321-336. http://rchn.biologiachile.cl/pdfs/1987/2/Armesto_et_al_1987.pdf"
834,"Amico, G., Rodriguez-Cabal, M., & Aizen, M. (2009). The potential key seed-dispersing role of the arboreal marsupial Dromiciops gliroides. Acta Oecologica, 35(1), 8-13. https://www.sciencedirect.com/science/article/abs/pii/S1146609X08001185?casa_token=0sePxx9ah_oAAAAA:zAcit-NH31F0uf7utiC_QuA4xllkB62T4jzEt5FBBeSACr7YzHuQXGb3JgssMCoKxp-1vXkZRbw"
835,"Letelier, P. (2019). EVALUACIÓN DEL POTENCIAL DE RESTAURACIÓN DE BOSQUE NATIVO EN PLANTACIONES FORESTALES DESDE UNA APROXIMACIÓN FUNCIONAL [Universidad de Concepción. Facultad de Ciencias Forestales]. http://repositorio.udec.cl/bitstream/11594/1005/1/Tesis%20evaluacion%20del%20potencial.pdf"
836,"Marasas, M. (2020). El rol de las perchas naturales para favorecer la dispersión de semillas y el establecimiento de renovales en un bosque del Espinal de Córdoba [UNIVERSIDAD NACIONAL DE CORDOBA]. https://rdu.unc.edu.ar/bitstream/handle/11086/21545/Tesis%20de%20grado%20Marasas%20Micaela%20Sol.pdf?sequence=1&isAllowed=y"
837,"Garcia, M., & Sepulveda, M. (2011). Contextos vegetales de aleros con pinturas (precordillera de Arica, norte de Chile). Estudios Atacameños, 41, 97-118. https://www-jstor-org.uchile.idm.oclc.org/stable/pdf/41550521.pdf?refreqid=excelsior%3Add111613bf9ba3d4321daae516f5526d&ab_segments=&origin=&initiator="
838,"Luebert, F., & Garcia, N. (2020). NOTAS SOBRE EL GÉNERO AMBROSIA (ASTERACEAE: AMBROSIINAE) EN CHILE NOTES ON THE GENUS AMBROSIA (ASTERACEAE: AMBROSIINAE) IN CHILE. Chloris Chilensis, 23(1), 77-83. https://www.chlorischile.cl/23-1-web/Luebert-Ambrosia.pdf"
839,"Leon-Lobos, P., Sandoval, A., Bolados, G., Rosas, M., Stark, D., & Gold, K. (2014). Manual de recolección y procesamiento de semillas de especies forestales (Vol. 96). Instituto de Investigaciones Agropecuarias, Centro Regional de Investigación Intihuas. https://www.bgci.org/files/Seed%20conservation/Bol_280_Manual_recolecci%C3%B3n_2014.pdf"
840,"Bustamante-Sanchez, M., Arnesto, J., & Halpern, C. (2011). Biotic and abiotic controls on tree colonization in three early successional communities of Chiloe´ Island, Chile. Journal of Ecology, 99, 288-299. https://doi.org/10.1111/j.1365-2745.2010.01737.x"
841,"Dzendoletas, M., Havrylenko, M., & Crivelli, E. (2003). FENOLOGÍA DE PLANTAS EN PUERTO BLEST, PARQUE NACIONAL NAHUEL HUAPI, PATAGONIA, ARGENTINA. Ecologia, 17, 87-98. https://www.mapa.gob.es/ministerio/pags/Biblioteca/Revistas/pdf_REPN%2FECO_2003_17_87_98.pdf"
842,"Ministerio de Vivienda y Urbanismo. (2017). Los Arboles del Parque. Guía de reconocimiento de árboles del Parque Metropolitano de Santiago. Ograma. https://www.parquemet.cl/wp-content/uploads/2018/05/libro-arboles_issuu3.pdf"
843,"Sanguinetti, J., & Kitzberger, T. (2009). Efectos de la producción de semillas y la heterogeneidad vegetal sobre la supervivencia de semillas y el patrón espacio-temporal de establecimiento de plántulas en Araucaria araucana. Rev. chil. hist. nat., 82(3). https://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-078X2009000300001"
844,"Espinoza, C. (2014). Análisis de la sustentabilidad del uso actual de bosques de Araucaria araucana (Mol) K. Koch en la Comuna de Lonquimay [Universidad de Chile]. https://www.bibliotecadigital.uchile.cl/discovery/fulldisplay?context=L&vid=56UDC_INST:56UDC_INST&search_scope=MyInst_and_CI&tab=Everything&docid=alma991001668659703936"
845,"Amico, G., & Aizen, M. (2005). Dispersión de semillas por aves en un bosque templado de Sudamérica Austral: ¿Quién dispersa a quién? Ecología Austral, 15, 89-100. https://www.researchgate.net/publication/242276403_Dispersion_de_semillas_por_aves_en_un_bosque_templado_de_Sudamerica_Austral_Quien_dispersa_a_quien"
